file_size,number_of_files,bandwidth,rtt,buffer_size,p,cc,pp,throughput,time,source,destination
1048656,256,10000,0.04,33554432,1,1,2,304.8752144,6.7180879120000005,Stampede,Gordon/oasis
256080,256,10000,0.04,33554432,2,2,1,67.18361896,7.444689989,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,32,8,8,202.1000494,4.949506044,Stampede,Gordon/oasis
512080,256,10000,0.04,33554432,4,1,4,180.9546145,5.527185917000001,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,4,2,16,507.7685468,7.694061995,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,2,8,32,299.36753660000005,3.341391087,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,1,16,8,940.7122655,8.504817962999999,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,8,2,8,351.4779876,5.691139937000001,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,8,16,2,173.79041919999997,2.87761116,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,32,8,16,418.7910461,4.890681982,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,2,1,1,74.42560433,26.24981999,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,32,32,4,746.4398917000001,68.59237885,Stampede,Gordon/Oasis
256069,1000,10000,0.04,33554432,1,4,16,457.26942,4.272512198,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,2,16,16,1310.936156,39.05615807,Stampede,Gordon/Oasis
512072,512,10000,0.04,33554432,4,32,1,565.83007,3.5352201460000003,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,32,4,16,851.1229061,9.399986982,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,8,4,4,318.45651780000003,6.134832144,Stampede,Gordon/oasis
512080,256,10000,0.04,33554432,4,2,32,224.56229790000003,4.453867197,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,2,32,16,473.99820830000004,4.321063995,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,1,1,32,379.4281034,5.398088932,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,2,16,2,761.2173234,67.26076794,Stampede,Gordon/Oasis
104857664,64,10000,0.04,33554432,32,32,4,636.2187527000001,80.47555518,Stampede,Gordon/Oasis
1048672,128,10000,0.04,33554432,16,4,8,201.1666081,5.090822935,Stampede,Gordon/oasis
512080,256,10000,0.04,33554432,32,32,4,224.62987709999996,4.452515125,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,32,4,8,620.8857363,6.292311907,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,1,16,4,487.1187871,4.106428146,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,4,16,8,483.96487460000003,4.232095003,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,4,16,4,474.3729784,4.118455172,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,32,16,2,423.61624040000004,9.669757843,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,8,16,16,894.4204952,8.944972992,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,32,16,4,758.3428105,5.151780129,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,1,4,32,620.6907217,6.294323921,Stampede,Gordon/oasis
1073742080,16,10000,0.04,33554432,1,32,32,3289.297795,39.84806705,Stampede,Gordon/Oasis
256072,512,10000,0.04,33554432,8,32,8,274.5139274,3.643896818,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,2,2,4,184.6390415,10.58098197,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,8,2,32,522.8328654000001,7.47237587,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,32,32,2,386.25654269999995,5.057994127,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,2,8,2,164.15967949999998,3.046429873,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,32,1,4,216.0194625,9.259808064,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,1,4,2,74.71457809,3.34739399,Stampede,Gordon/oasis
512080,256,10000,0.04,33554432,16,1,16,176.0402996,5.681475162999999,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,2,8,4,555.0737637,7.038379908,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,8,4,2,367.1423862,5.448282002999999,Stampede,Gordon/oasis
256080,256,10000,0.04,33554432,16,1,16,110.17921840000001,4.539516926,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,2,2,2,1046.046,48.94629407,Stampede,Gordon/Oasis
256072,512,10000,0.04,33554432,4,32,32,234.94309590000003,4.257618904,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,1,4,32,174.42732030000002,2.8671379089999998,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,32,2,32,273.4017205,7.14577198,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,8,2,32,1296.143435,39.50186992,Stampede,Gordon/Oasis
512080,256,10000,0.04,33554432,32,8,8,255.6398762,3.912401915,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,1,4,8,309.0574744,3.2366290089999996,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,8,32,8,234.55728349999998,4.366113901,Stampede,Gordon/oasis
1073742080,16,10000,0.04,33554432,1,32,8,3145.109306,41.67491913,Stampede,Gordon/Oasis
512096,128,10000,0.04,33554432,2,8,16,163.05796519999998,3.0670540330000002,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,1,16,16,498.52756100000005,3.9189341069999997,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,2,4,32,258.80324190000005,3.957074165,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,2,8,4,132.9566225,3.761365175,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,8,2,4,259.9244662,7.516279936,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,4,2,8,869.4371905999999,9.202003002,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,1,8,16,762.6577962,67.13372493,Stampede,Gordon/Oasis
1048656,256,10000,0.04,33554432,16,1,8,345.3341764,5.930977106,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,32,32,16,742.4232877999999,68.96347499,Stampede,Gordon/Oasis
104857664,64,10000,0.04,33554432,4,2,8,1248.07006,41.02340198,Stampede,Gordon/Oasis
104857664,64,10000,0.04,33554432,1,32,32,751.7410493,68.10864806,Stampede,Gordon/Oasis
256072,512,10000,0.04,33554432,2,8,16,276.2032811,3.6216299530000002,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,1,32,2,510.92398080000004,7.646545172000001,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,32,16,1,213.87057119999997,4.78846693,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,4,4,2,147.6550051,3.3869519230000003,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,2,1,4,598.0905988,13.37681389,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,16,16,32,558.366231,7.336174965,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,8,16,2,3060.659502,16.728468900000003,Stampede,Gordon/Oasis
256072,512,10000,0.04,33554432,4,1,8,168.00770269999998,5.95385313,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,8,2,2,624.8228730000001,12.80447197,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,32,4,8,134.1190579,3.7287769319999997,Stampede,Gordon/oasis
256080,256,10000,0.04,33554432,1,16,16,148.4856092,3.368458033,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,8,8,8,82.52849036,3.030428886,Stampede,Gordon/oasis
1073742080,16,10000,0.04,33554432,8,32,8,6475.30766,20.24186611,Stampede,Gordon/Oasis
256072,512,10000,0.04,33554432,1,4,16,277.7347144,3.6016449930000003,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,2,32,32,87.80746414,2.8482410910000002,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,32,2,4,209.3560983,4.777934074,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,16,32,1,591.5770661,6.924329042,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,1,32,2,544.9786777,93.94872808,Stampede,Gordon/Oasis
512080,256,10000,0.04,33554432,16,2,4,225.7430724,4.430587053,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,1,2,1,515.0303527,15.53410387,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,32,32,1,96.57931125,5.178158999,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,4,32,2,221.61585580000002,4.621106148,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,16,8,1,423.5454869,4.722748041,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,2,8,32,760.9665091,67.28295398,Stampede,Gordon/Oasis
256072,512,10000,0.04,33554432,8,2,8,217.7895455,4.592918873,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,4,16,2,569.085953,7.198021174,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,32,4,16,656.9710526,6.235129118,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,16,32,32,623.5285809,6.265673876,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,2,1,32,667.5440424999999,11.98502398,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,2,8,1,161.96635,3.0877158639999998,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,8,4,4,246.03627090000003,4.162447929,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,32,16,4,465.4979163,4.297154903,Stampede,Gordon/oasis
1073742080,16,10000,0.04,33554432,1,8,8,2118.9346769999997,61.85755992,Stampede,Gordon/Oasis
512096,128,10000,0.04,33554432,16,32,4,128.23015130000002,3.900048018,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,8,8,8,549.0621991,7.460489035,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,2,8,2,78.52476429,3.184950829,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,16,2,32,287.3223785,6.7995967870000005,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,2,1,16,661.4510669,12.09542489,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,2,8,1,261.7455232,3.912611961,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,32,4,16,225.66243050000003,8.657460927999999,Stampede,Gordon/oasis
512080,256,10000,0.04,33554432,8,8,8,266.2945507,3.755906105,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,4,32,2,361.5064111,5.4042499070000005,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,4,8,2,391.9289028,5.103718042,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,4,32,2,3386.7519060000004,15.11778116,Stampede,Gordon/Oasis
104857664,64,10000,0.04,33554432,8,4,8,1899.916862,26.94861388,Stampede,Gordon/Oasis
256096,128,10000,0.04,33554432,8,8,32,78.64793676,3.179950953,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,1,1,1,228.37947709999997,8.968291998,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,2,32,2,1338.727835,5.976268052999999,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,32,2,8,155.4272955,6.435757875,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,4,32,16,439.3353922,4.553042888999999,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,16,32,4,156.19227130000002,3.20182395,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,4,4,16,404.7261163,4.827141047,Stampede,Gordon/oasis
256080,256,10000,0.04,33554432,2,2,2,102.43133979999999,4.882882118,Stampede,Gordon/oasis
1073742080,16,10000,0.04,33554432,16,16,32,6760.909653,19.38678694,Stampede,Gordon/Oasis
1073742080,16,10000,0.04,33554432,32,4,1,4623.219467,28.35087609,Stampede,Gordon/Oasis
256096,128,10000,0.04,33554432,32,1,1,39.50376453,6.330960988999999,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,16,1,4,326.1729784,6.279395104,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,2,32,8,754.9585642999999,67.81837583,Stampede,Gordon/Oasis
1073742080,16,10000,0.04,33554432,1,2,1,1371.0615970000001,95.59897399,Stampede,Gordon/Oasis
1048641,1000,10000,0.04,33554432,8,8,1,917.7362911,8.717689037000001,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,4,4,16,418.0797428999999,4.784554005,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,4,32,32,730.1627382,70.12143183,Stampede,Gordon/Oasis
1073742080,16,10000,0.04,33554432,16,8,32,3148.647216,41.62808514,Stampede,Gordon/Oasis
256069,1000,10000,0.04,33554432,4,8,32,453.4991585,4.30803299,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,1,2,16,216.54329330000002,4.619382143,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,2,1,32,246.8004398,4.149554014,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,4,16,32,970.8345754000001,8.240918875,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,8,1,8,276.5175369,7.407010078,Stampede,Gordon/oasis
256080,256,10000,0.04,33554432,8,1,16,40.19609371,12.442976,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,8,4,4,223.98212379999998,4.572283983,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,32,4,4,594.887467,6.567330122,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,2,16,4,456.45842989999994,4.382246971,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,1,16,8,623.5924052,82.10500789,Stampede,Gordon/Oasis
512072,512,10000,0.04,33554432,2,16,8,357.4589423,5.59591198,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,2,16,1,234.72283760000002,4.261615038,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,1,32,32,293.726525,3.4055638310000003,Stampede,Gordon/oasis
512080,256,10000,0.04,33554432,32,2,2,168.6208869,5.931463002999999,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,2,1,2,59.356359899999994,4.213498831,Stampede,Gordon/oasis
1073742080,16,10000,0.04,33554432,8,32,8,6459.390086,20.29173684,Stampede,Gordon/Oasis
256096,128,10000,0.04,33554432,4,4,8,102.3252027,2.444144011,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,16,32,16,1075.7858310000001,7.43693614,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,16,8,2,398.5532222,5.018890142,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,1,1,4,131.992604,7.578388929,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,32,32,16,432.0985448,4.521394014,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,2,32,2,724.7689884,5.6518390179999995,Stampede,Gordon/oasis
256080,256,10000,0.04,33554432,4,4,16,137.828408,3.628875017,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,16,1,32,199.20460780000002,5.140960932,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,2,1,16,389.912957,5.252900839,Stampede,Gordon/oasis
512080,256,10000,0.04,33554432,8,4,4,221.19065840000002,4.5217731,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,8,1,32,357.7671645,5.724873066000001,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,8,32,32,136.9206409,3.652477026,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,8,1,8,349.9589754,5.852607966,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,32,1,4,214.2287903,4.780420065,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,16,4,2,115.1133342,4.344388962,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,16,4,1,200.3546896,5.111440897,Stampede,Gordon/oasis
1073742080,16,10000,0.04,33554432,2,32,2,4297.796068,30.49753714,Stampede,Gordon/Oasis
512096,128,10000,0.04,33554432,8,4,16,140.017222,3.57169199,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,4,8,16,1102.657596,7.255728006,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,16,16,16,374.7199421,5.338146925,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,2,2,16,410.70664500000004,9.973732948,Stampede,Gordon/oasis
256080,256,10000,0.04,33554432,16,8,16,153.7624134,3.2528600689999996,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,2,16,16,866.8039002999999,4.50718689,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,16,32,16,356.7761001,5.606629849,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,1,1,8,314.3931692,6.36243701,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,4,1,2,177.3149485,11.28103304,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,4,32,32,403.6156627,4.955977917,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,16,16,8,490.70599510000005,7.961625814,Stampede,Gordon/oasis
512080,256,10000,0.04,33554432,8,2,8,211.21490830000002,4.735295057,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,16,16,4,79.00011508,3.165774107,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,8,1,1,141.7876115,27.553828000000003,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,4,16,1,387.283568,5.044567108,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,4,16,32,625.949335,6.544132948,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,16,4,4,605.7436692000001,6.449600935,Stampede,Gordon/oasis
512080,256,10000,0.04,33554432,4,4,16,233.01461740000002,4.292322874,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,1,8,16,306.578006,3.3404788969999997,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,1,1,8,272.5820519,3.7570478919999997,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,8,2,2,353.2734605,5.797694206,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,4,16,4,62.03676008,4.031413078,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,2,16,16,766.2686016,66.81738186,Stampede,Gordon/Oasis
512080,256,10000,0.04,33554432,16,4,32,238.53374300000002,4.193012953,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,1,1,16,167.53919409999997,11.66093588,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,1,8,1,287.9542644,6.946604967000001,Stampede,Gordon/oasis
256069,1000,10000,0.04,33554432,32,16,1,325.8474113,5.995689869,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,8,16,4,2657.129752,19.26896214,Stampede,Gordon/Oasis
1048672,128,10000,0.04,33554432,32,32,2,196.6971623,5.206493139,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,1,8,8,188.9936793,2.646128178,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,32,2,16,138.8364109,3.6020820139999996,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,1,1,4,72.43276595,3.452809095,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,2,4,32,276.73748670000003,3.6145961289999997,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,8,32,2,182.8742763,5.600028038,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,4,1,4,246.58241490000003,8.112091065,Stampede,Gordon/oasis
512096,128,10000,0.04,33554432,2,32,4,116.8523088,4.279776812,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,1,2,4,791.976999,5.172230005,Stampede,Gordon/oasis
256080,256,10000,0.04,33554432,16,4,2,103.74287840000001,4.821152926,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,4,4,16,279.5864602,3.577785015,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,1,32,4,516.64693,3.87173605,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,16,8,16,239.41365240000002,4.17810297,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,4,2,1,1721.6829739999998,29.738406899999998,Stampede,Gordon/Oasis
512072,512,10000,0.04,33554432,8,1,16,276.85251600000004,7.225121975,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,1,1,8,80.34564624,3.1127700810000003,Stampede,Gordon/oasis
256080,256,10000,0.04,33554432,8,2,2,94.35854809,5.300659895,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,8,8,16,913.5589921,8.757555007999999,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,1,32,1,63.07237476,3.96525979,Stampede,Gordon/oasis
1073742080,16,10000,0.04,33554432,2,32,16,4515.645592,29.02623796,Stampede,Gordon/Oasis
104857664,64,10000,0.04,33554432,1,1,16,523.3934412,97.82326293,Stampede,Gordon/Oasis
512096,128,10000,0.04,33554432,8,4,8,140.97631040000002,3.547428131,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,4,16,4,83.93672186,2.979618073,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,32,8,2,765.7170275000001,66.86551213,Stampede,Gordon/Oasis
256072,512,10000,0.04,33554432,2,32,32,265.9272975,3.761523008,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,1,2,2,421.08875250000006,4.86399889,Stampede,Gordon/oasis
256096,128,10000,0.04,33554432,2,4,8,82.51538957,3.030938864,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,32,16,8,220.40622630000001,4.646439076,Stampede,Gordon/oasis
512069,1000,10000,0.04,33554432,8,32,32,651.6379592000001,5.995398998,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,32,8,2,853.1153167000001,9.378027916,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,1,32,2,229.19683819999997,4.364366055,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,2,4,1,163.4208031,6.120948076,Stampede,Gordon/oasis
1048656,256,10000,0.04,33554432,2,16,32,491.0259848,4.171221972,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,4,1,8,281.0155445,7.118125916,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,32,32,16,381.3661877,5.2450850010000005,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,2,8,8,544.3364253,3.6747889519999997,Stampede,Gordon/oasis
1048640,512,10000,0.04,33554432,2,32,2,648.6362381,6.31522584,Stampede,Gordon/oasis
1048672,128,10000,0.04,33554432,1,2,8,325.0216136,3.150895119,Stampede,Gordon/oasis
256072,512,10000,0.04,33554432,1,32,8,268.1674588,3.7301399710000003,Stampede,Gordon/oasis
1048641,1000,10000,0.04,33554432,1,8,1,851.9017704,9.391407013,Stampede,Gordon/oasis
512080,256,10000,0.04,33554432,2,4,4,273.2563509,3.66021204,Stampede,Gordon/oasis
256080,256,10000,0.04,33554432,1,32,8,150.7801368,3.317198992,Stampede,Gordon/oasis
512072,512,10000,0.04,33554432,1,32,32,432.78360760000004,4.621939182,Stampede,Gordon/oasis
104857664,64,10000,0.04,33554432,32,16,4,636.6741195000001,80.41799784,Stampede,Gordon/Oasis
